107,KREMLIN Varsity Jacket - Z'Academy,5,keren beut dah ahh,https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
108,KREMLIN Varsity Jacket - Z'Academy,5,"model sama persis dengan pic, Bagus",https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
109,KREMLIN Varsity Jacket - Z'Academy,5,produk Kremlin emang gak ada obat deh... Bahan tebal banget... bordirannya rapih pake banget... kualitas gak dragukan deh... bakalan repeat order lg klo gini sih..,https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
110,KREMLIN Varsity Jacket - Z'Academy,5,"Pas di body, nyaman, tampilan nya keren",https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
111,KREMLIN Varsity Jacket - Z'Academy,5,Engga nyangka ternyata melebihi ekspektasi.... Bagusssssssss bangeeeeettttt.,https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
112,KREMLIN Varsity Jacket - Z'Academy,5,Good item gag nyesel belinya. tetep jaga kualitas kremlin,https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
113,KREMLIN Varsity Jacket - Z'Academy,5,"Seperti biasa KREMLIN banget,produck,fast respon.pokoknya seller TOP gak pernah ngecewain CLOTHING nya belanja di kremlin.",https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
114,KREMLIN Varsity Jacket - Z'Academy,5,Barang nya bagus fast respond cepat sampai,https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
115,KREMLIN Varsity Jacket - Z'Academy,5,"Kalau boleh saran, bikin yg agak oversized. Tapi kualitasnya udah oke kok",https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
116,KREMLIN Varsity Jacket - Z'Academy,5,Keren dan bordirannya bagus,https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
117,KREMLIN Varsity Jacket - Z'Academy,5,"Tadinya kecewa krna pas pertama beli yg jaket coach sablon luntur,jadi nyoba beli lagi yg jaket model bordir biar g luntur",https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
118,KREMLIN Varsity Jacket - Z'Academy,5,MANTAPPPPPPPPPPPPPPPP,https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
119,KREMLIN Varsity Jacket - Z'Academy,5,goods,https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
